3.8603;59.454;0.025956;47.444;3;0;1;0;-1
3.8863;60.365;0.026017;28.98;3;0;1;0;-1
3.9162;61.6;0.026535;30.781;3;0;1;0;-1
3.9618;62.369;0.045663;36.05;3;0;1;0;-1
3.984;63.774;0.025423;21.254;3;0;1;0;-1
4.0091;64.691;0.025227;27.895;3;0;1;0;-1
4.031;65.227;0.021833;41.44;3;0;1;0;-1
4.0691;65.836;0.038127;43.175;3;0;1;0;-1
4.095;67.416;0.025956;32.437;3;0;1;0;-1
4.1246;68.537;0.026104;33.215;3;0;1;0;-1
4.1597;69.383;0.034933;39.929;3;0;1;0;-1
4.1908;70.544;0.031463;29.955;3;0;1;0;-1
4.2221;71.8;0.034574;30.167;3;0;1;0;-1
4.2528;72.836;0.027324;30.813;3;0;1;0;-1
4.2894;73.66;0.03613;38.953;3;0;1;0;-1
4.313;74.773;0.026951;-0;3;0;1;0;-1
4.3451;75.823;0.032674;57.303;3;0;1;0;-1
4.3834;75.823;0.038211;45.382;3;0;1;0;-1
4.4094;78.013;0.02604;38.123;3;0;1;0;-1
4.4353;79.194;0.025957;27.11;3;0;1;0;-1
4.4613;80.184;0.025999;23.683;3;0;1;1;-1
4.4873;80.889;0.026019;18.352;3;0;1;0;-1
4.5133;81.505;0.02596;20.33;3;0;1;0;-1
4.5439;81.981;0.02723;21.69;3;0;1;0;-1
4.5792;82.535;0.035014;19.739;3;0;1;0;-1
4.6125;83.294;0.033414;14.667;3;0;1;0;-1
4.6436;83.954;0.034397;34.34;3;0;1;0;-1
4.6743;84.458;0.027446;34.338;3;0;1;0;-1
4.7209;85.401;0.049831;31.773;3;0;1;0;-1
4.7467;87.112;0.025763;35.606;3;0;1;0;-1
4.7724;87.931;0.025908;49.473;3;0;1;0;-1
4.7985;88.853;0.026115;31.276;3;0;1;0;-1
4.8245;90.145;0.026007;23.676;3;0;1;0;-1
4.8504;90.958;0.025944;29.061;3;0;1;0;-1
4.8763;91.573;0.025973;33.867;3;0;1;0;-1
4.9023;92.328;0.025961;34.85;3;0;1;0;-1
4.9283;93.207;0.026032;34.273;3;0;1;0;-1
4.9543;94.114;0.026014;34.296;3;0;1;0;-1
4.9803;95.006;0.025985;42.556;3;0;1;0;-1
5.0108;95.897;0.027138;44.915;3;0;1;0;-1
5.0486;97.052;0.041002;30.341;3;0;1;0;-1
5.0694;98.893;0.020786;30.831;3;0;1;0;-1
5.0943;99.524;0.025038;36.136;3;0;1;0;-1
5.1248;100.3;0.027215;31.398;3;0;1;0;-1
5.157;101.28;0.032038;14.512;3;0;1;0;-1
5.1885;102.29;0.034893;24.489;3;0;1;0;-1
5.2173;102.79;0.027344;31.25;3;0;1;0;-1
5.2451;103.46;0.025934;26.165;3;0;1;0;-1
5.2764;104.27;0.034594;22.158;3;0;1;0;-1
5.3064;105.18;0.026769;20.185;3;0;1;0;-1
5.3308;105.77;0.027694;21.78;3;0;1;0;-1
5.3544;106.33;0.023521;33.657;3;0;1;0;-1
5.3802;106.84;0.025969;21.774;3;0;1;0;-1
5.4063;107.72;0.026043;15.44;3;0;1;0;-1
5.4322;108.28;0.02596;13.553;3;0;1;0;-1
5.4582;108.68;0.025991;20.79;3;0;1;0;-1
5.4842;109.04;0.026004;36.726;3;0;1;0;-1
5.5103;109.58;0.026045;35.703;3;0;1;0;-1
5.5363;110.53;0.025985;27.565;3;0;1;0;-1
5.5649;111.46;0.025297;22.85;3;0;1;0;-1
5.5984;112.16;0.03664;25.036;3;0;1;0;-1
5.6242;112.99;0.025964;34.846;3;0;1;0;-1
5.6502;113.64;0.026042;24.609;3;0;1;0;-1
5.6814;114.55;0.027712;16.777;3;0;1;0;-1
5.7053;115.23;0.025589;24.063;3;0;1;0;-1
5.7311;115.66;0.024853;28.82;3;0;1;0;-1
5.7533;116.26;0.024842;34.397;3;0;1;0;-1
5.7783;116.98;0.025092;30.548;3;0;1;0;-1
5.8088;117.84;0.027142;25.926;3;0;1;0;-1
5.8448;118.67;0.035928;32.877;3;0;1;0;-1
5.9604;119.6;0.11843;25.252;3;0;1;0;-1
5.9978;123.5;0.037733;44.292;3;0;1;0;-1
6.0185;124.45;0.021883;-0;3;0;1;0;-1
6.064;125.42;0.044478;41.53;3;0;1;0;-1
6.1023;125.42;0.038355;27.848;3;0;1;0;-1
6.1284;127.01;0.025908;39.771;3;0;1;0;-1
6.1542;127.73;0.025935;27.133;3;0;1;0;-1
6.1803;128.76;0.026111;30.319;3;0;1;0;-1
6.2061;129.47;0.025898;45.61;3;0;1;0;-1
6.2323;130.26;0.026062;35.679;3;0;1;0;-1
6.2582;131.45;0.026011;25.121;3;0;1;0;-1
6.2842;132.37;0.025969;24.678;3;0;1;0;-1
6.3102;133.03;0.026033;24.618;3;0;1;0;-1
6.3362;133.67;0.026003;30.445;3;0;1;0;-1
6.3622;134.31;0.026029;28.966;3;0;1;0;-1
6.3927;135.1;0.027101;17.619;3;0;1;0;-1
6.4256;135.89;0.034854;23.435;3;0;1;0;-1
6.4722;136.5;0.044452;33.923;3;0;1;0;-1
6.5081;137.54;0.035832;35.77;3;0;1;0;-1
6.5389;138.76;0.032767;18.408;3;0;1;0;-1
6.563;139.93;0.025069;28.07;3;0;1;0;-1
6.5842;140.39;0.021693;42.286;3;0;1;0;-1
6.7051;141;0.117;28.461;3;0;1;0;-1
6.738;145.95;0.036616;39.466;3;0;1;0;-1
6.7931;146.99;0.051995;27.31;3;0;1;0;-1
6.8272;149.04;0.0372;35.469;3;0;1;0;-1
6.8529;150.06;0.025913;24.731;3;0;1;0;-1
6.8789;150.98;0.026031;29.93;3;0;1;0;-1
6.9047;151.62;0.025885;33.982;3;0;1;0;-1
6.9308;152.39;0.026057;42.438;3;0;1;0;-1
6.9566;153.28;0.025917;25.213;3;0;1;0;-1
6.9827;154.38;0.026024;20.763;3;0;1;0;-1
7.0086;155.04;0.025966;26.133;3;0;1;0;-1
7.0346;155.58;0.026004;25.612;3;0;1;0;-1
7.0652;156.25;0.027283;23.49;3;0;1;0;-1
7.0968;156.95;0.034737;23.152;3;0;1;0;-1
7.1273;157.77;0.027259;35.957;3;0;1;0;-1
7.1648;158.4;0.040827;28.316;3;0;1;0;-1
7.1906;159.87;0.025906;15.037;3;0;1;0;-1
7.2209;160.6;0.026884;7.4788;3;0;1;0;-1
7.2527;161.01;0.035081;6.4475;3;0;1;0;-1
7.2831;161.27;0.027175;13.41;3;0;1;0;-1
7.3107;161.44;0.03085;10.998;3;0;1;0;-1
7.3309;161.86;0.020137;18.096;3;0;1;0;-1
7.3574;162.08;0.023287;22.663;3;0;1;0;-1
7.3952;162.5;0.037759;33.28;3;0;1;0;-1
7.4267;163.36;0.034648;31.916;3;0;1;0;-1
7.4525;164.51;0.025946;37.292;3;0;1;0;-1
7.4784;165.34;0.025967;43.552;3;0;1;0;-1
7.5043;166.31;0.025941;26.158;3;0;1;0;-1
7.5305;167.44;0.026165;23.533;3;0;1;0;-1
7.5565;168.12;0.026002;33.346;3;0;1;0;-1
7.5823;168.73;0.02584;33.069;3;0;1;0;-1
7.6083;169.59;0.02601;25.122;3;0;1;0;-1
7.64;170.45;0.028305;26.193;3;0;1;0;-1
7.6677;171.17;0.030869;22.389;3;0;1;0;-1
7.694;171.97;0.022623;51.658;3;0;1;0;-1
7.7201;172.48;0.029901;31.098;3;0;1;0;-1
7.7405;174.02;0.020412;28.934;3;0;1;0;-1
7.7633;174.66;0.022736;17.686;3;0;1;0;-1
7.8014;175.32;0.03812;23.734;3;0;1;0;-1
7.8274;175.99;0.026128;32.223;3;0;1;0;-1
7.8533;176.61;0.025856;34.02;3;0;1;0;-1
7.8793;177.44;0.025995;27.07;3;0;1;0;-1
7.9053;178.33;0.025983;33.854;3;0;1;0;-1
7.9313;179.03;0.026035;52.128;3;0;1;0;-1
7.9511;179.91;0.019679;36.398;3;0;1;0;-1
7.9708;180.94;0.01972;40.783;3;0;1;0;-1
7.9998;181.66;0.025726;30.772;3;0;1;0;-1
8.1146;182.71;0.11816;31.586;3;0;1;0;-1
8.1572;186.34;0.039246;46.748;3;0;1;0;-1
8.1809;187.58;0.026924;22.869;3;0;1;0;-1
8.2047;188.84;0.023884;27.885;3;0;1;0;-1
8.2306;189.39;0.026008;25.124;3;0;1;0;-1
8.2602;190.11;0.026136;37.982;3;0;1;0;-1
8.3233;190.77;0.066418;27.812;3;0;1;0;-1
8.3661;193.29;0.039433;26.768;3;0;1;0;-1
8.3974;194.39;0.034641;32.647;3;0;1;0;-1
8.428;195.32;0.027292;21.18;3;0;1;0;-1
8.467;196.21;0.042101;20.296;3;0;1;0;-1
8.4918;197.1;0.024826;39.481;3;0;1;0;-1
8.5176;197.6;0.025922;37.812;3;0;1;0;-1
8.5479;198.63;0.027166;30.529;3;0;1;0;-1
8.5793;199.65;0.034713;36.562;3;0;1;0;-1
8.6093;200.71;0.026199;47.004;3;0;1;0;-1
8.6311;201.67;0.026685;-0;3;0;1;0;-1
8.692;202.92;0.056363;41.691;3;0;1;0;-1
8.7233;202.92;0.03457;35.986;3;0;1;0;-1
8.7493;204.37;0.025997;30.936;3;0;1;0;-1
8.7788;205.3;0.026124;21.646;3;0;1;0;-1
8.8424;206.11;0.066757;34.071;3;0;1;0;-1
8.8847;207.55;0.03917;25.986;3;0;1;0;-1
8.9222;208.89;0.040705;23.153;3;0;1;0;-1
8.9491;209.95;0.026792;24.389;3;0;1;0;-1
8.9728;210.57;0.023998;28.276;3;0;1;0;-1
8.9938;211.15;0.021134;24.973;3;0;1;0;-1
9.0186;211.75;0.024796;31.42;3;0;1;0;-1
9.0446;212.37;0.026017;30.911;3;0;1;0;-1
9.0706;213.19;0.026;35.765;3;0;1;0;-1
9.0968;213.99;0.026145;31.24;3;0;1;0;-1
9.1227;214.93;0.0259;20.377;3;0;1;0;-1
9.1453;215.73;0.02266;18.855;3;0;1;0;-1
9.1839;216.2;0.038413;31.077;3;0;1;0;-1
9.2097;216.92;0.025853;30.621;3;0;1;0;-1
9.2355;217.72;0.025962;25.653;3;0;1;0;-1
9.2614;218.52;0.025948;29.056;3;0;1;0;-1
9.2874;219.18;0.02598;29.02;3;0;1;0;-1
9.3135;219.94;0.026107;34.655;3;0;1;0;-1
9.3394;220.7;0.025873;32.055;3;0;1;0;-1
9.3666;221.59;0.026043;21.713;3;0;1;0;-1
9.4051;222.43;0.035919;33.235;3;0;1;0;-1
9.4409;223.21;0.039245;27.857;3;0;1;0;-1
9.4676;224.51;0.026738;27.728;3;0;1;0;-1
9.4937;225.26;0.026217;27.8;3;0;1;0;-1
9.5197;225.98;0.025974;44.025;3;0;1;0;-1
9.5502;226.71;0.02725;38.736;3;0;1;0;-1
9.5833;227.91;0.03595;26.565;3;0;1;0;-1
9.6078;229.3;0.024947;20.149;3;0;1;0;-1
9.6337;229.96;0.025869;30.117;3;0;1;0;-1
9.6596;230.48;0.025928;30.049;3;0;1;0;-1
9.6894;231.26;0.026324;31.983;3;0;1;0;-1
9.712;232.05;0.026187;19.674;3;0;1;0;-1
9.7375;232.89;0.025473;32.065;3;0;1;0;-1
9.7635;233.39;0.025946;39.713;3;0;1;0;-1
9.7894;234.23;0.025983;41.591;3;0;1;0;-1
9.8155;235.26;0.026046;24.605;3;0;1;0;-1
9.8415;236.34;0.025981;24.667;3;0;1;0;-1
9.8675;236.98;0.026008;35.753;3;0;1;0;-1
9.8934;237.62;0.02592;31.997;3;0;1;0;-1
9.9194;238.55;0.026034;25.099;3;0;1;0;-1
9.9454;239.38;0.026013;19.322;3;0;1;0;-1
9.9715;240.03;0.026036;23.166;3;0;1;0;-1
9.9975;240.54;0.026032;33.308;3;0;1;0;-1
10.023;241.14;0.025941;22.767;3;0;1;0;-1
10.054;242;0.026281;17.213;3;0;1;0;-1
10.09;242.6;0.039826;-0;3;0;1;0;-1
10.146;243.29;0.055041;45.204;3;0;1;0;-1
10.187;243.29;0.038448;27.781;3;0;1;0;-1
10.223;245.03;0.039502;21.631;3;0;1;0;-1
10.249;246.12;0.025968;34.841;3;0;1;0;-1
10.275;246.69;0.025935;32.948;3;0;1;0;-1
10.301;247.59;0.026014;26.085;3;0;1;0;-1
10.327;248.45;0.026117;25.501;3;0;1;0;-1
10.352;249.13;0.025784;25.342;3;0;1;0;-1
10.378;249.78;0.026018;32.359;3;0;1;0;-1
10.404;250.44;0.025945;39.231;3;0;1;0;-1
10.43;251.28;0.026026;25.107;3;0;1;0;-1
10.456;252.3;0.025987;19.342;3;0;1;1;-1
10.492;252.96;0.035963;18.519;3;0;1;0;-1
10.519;253.65;0.026189;20.152;3;0;1;0;-1
10.544;254.14;0.025769;16.092;3;0;1;0;-1
10.57;254.66;0.026247;12.448;3;0;1;0;-1
10.596;255.08;0.025787;16.569;3;0;1;0;-1
10.622;255.4;0.025963;19.36;3;0;1;0;-1
10.648;255.83;0.026022;24.628;3;0;1;0;-1
10.674;256.33;0.026008;35.753;3;0;1;0;-1
10.7;256.98;0.026008;31.406;3;0;1;0;-1
10.726;257.9;0.025963;30.976;3;0;1;0;-1
10.757;258.72;0.027259;33.191;3;0;1;0;-1
10.799;259.56;0.042243;35.101;3;0;1;0;-1
10.83;260.97;0.034603;31.594;3;0;1;0;-1
10.86;262.18;0.026278;25.345;3;0;1;0;-1
10.915;263.01;0.054845;34.368;3;0;1;0;-1
10.953;264.4;0.037198;34.12;3;0;1;0;-1
10.984;265.68;0.035503;30.439;3;0;1;1;-1
11.01;266.89;0.025895;35.91;3;0;1;0;-1
11.036;267.68;0.026014;33.813;3;0;1;0;-1
11.062;268.61;0.026033;31.858;3;0;1;0;-1
11.088;269.49;0.025945;23.248;3;0;1;0;-1
11.114;270.32;0.026019;28.494;3;0;1;0;-1
11.14;270.93;0.025982;41.109;3;0;1;0;-1
11.166;271.67;0.026073;27.953;3;0;1;0;-1
11.192;272.74;0.025932;21.321;3;0;1;0;-1
11.218;273.46;0.026007;22.226;3;0;1;0;-1
11.244;274.02;0.025983;25.149;3;0;1;0;-1
11.27;274.59;0.025989;34.329;3;0;1;0;-1
11.301;275.25;0.026859;39.767;3;0;1;0;-1
11.373;276.17;0.07255;26.673;3;0;1;1;-1
11.404;279.06;0.034699;36.939;3;0;1;0;-1
11.43;279.98;0.025883;26.702;3;0;1;0;-1
11.456;280.94;0.025929;24.716;3;0;1;0;-1
11.487;281.63;0.027228;25.845;3;0;1;0;-1
11.511;282.3;0.027216;22.624;3;0;1;0;-1
11.631;283.01;0.11711;28.757;3;0;1;0;-1
11.665;285.65;0.036874;32.374;3;0;1;1;-1
11.695;286.72;0.026783;4.2226;3;0;1;0;-1
11.719;287.58;0.02782;-6.7754;3;0;1;0;-1
11.839;287.7;0.11689;12.9;3;0;1;0;-1
11.878;286.91;0.038755;35.991;3;0;1;0;-1
11.906;287.41;0.032845;-0;3;0;1;0;-1
11.957;288.59;0.049111;50.406;3;0;1;0;-1
11.983;288.59;0.025978;32.893;3;0;1;0;-1
12.009;289.9;0.025935;35.37;3;0;1;0;-1
12.041;290.75;0.032228;27.684;3;0;1;0;-1
12.061;291.89;0.020325;17.311;3;0;1;0;-1
12.087;292.46;0.025449;26.17;3;0;1;0;-1
12.116;292.9;0.029118;34.956;3;0;1;0;-1
12.142;293.66;0.025907;40.743;3;0;1;0;-1
12.174;294.56;0.032624;29.273;3;0;1;0;-1
12.208;295.89;0.033307;31.314;3;0;1;0;-1
12.228;296.87;0.020073;41.318;3;0;1;0;-1
12.254;297.5;0.02599;41.097;3;0;1;0;-1
12.284;298.57;0.027129;37.519;3;0;1;0;-1
12.323;299.68;0.040976;18.707;3;0;1;1;-1
12.358;301.22;0.036147;22.596;3;0;1;0;-1
12.388;301.9;0.027075;19.957;3;0;1;0;-1
12.412;302.51;0.027218;14.312;3;0;1;0;-1
12.532;303.05;0.11701;20.404;3;0;1;0;-1
12.566;304.73;0.036893;22.821;3;0;1;0;-1
12.592;305.48;0.025946;19.373;3;0;1;0;-1
12.618;306.07;0.025969;26.613;3;0;1;0;-1
12.654;306.58;0.033039;37.273;3;0;1;0;-1
12.686;307.46;0.035107;41.52;3;0;1;0;-1
12.712;308.76;0.025988;29.012;3;0;1;0;-1
12.744;309.84;0.029036;38.084;3;0;1;1;-1
12.774;310.69;0.033186;22.719;3;0;1;0;-1
12.804;311.95;0.026562;17.031;3;0;1;0;-1
12.831;312.55;0.029716;-0;3;0;1;0;-1
12.89;313.06;0.055562;9.4988;3;0;1;0;-1
12.922;313.06;0.035747;29.528;3;0;1;0;-1
12.949;313.4;0.02653;32.682;3;0;1;0;-1
12.975;314.18;0.026037;37.161;3;0;1;0;-1
13;315.03;0.025356;35.186;3;0;1;0;-1
13.03;315.97;0.027204;29.1;3;0;1;0;-1
13.078;316.93;0.047393;39.506;3;0;1;0;-1
13.12;318.31;0.04577;32.945;3;0;1;0;-1
13.146;320.12;0.025857;26.242;3;0;1;0;-1
13.175;320.97;0.028334;24.836;3;0;1;0;-1
13.203;321.71;0.025309;33.762;3;0;1;0;-1
13.247;322.34;0.042071;28.375;5;1;2;1;-1
13.367;323.76;0.12096;34.076;5;1;2;0;-1
13.414;327.2;0.047934;6.5537;5;1;2;1;-1
13.45;328.83;0.039369;-0;5;1;2;0;-1
13.476;329.09;0.025239;3.4852;5;1;2;0;-1
13.508;329.09;0.032475;7.7388;5;1;2;0;-1
13.541;329.2;0.033126;10.242;5;1;2;1;-1
13.567;329.46;0.020703;9.1047;5;0;2;0;-1
13.63;329.67;0.065266;5.5836;5;0;2;0;-1
13.668;330.26;0.037716;-1.6659;5;0;2;0;-1
13.715;330.47;0.049999;0.25132;5;0;2;1;-1
13.741;330.39;0.026361;6.6737;5;0;2;0;-1
13.786;330.4;0.041872;3.0011;5;0;2;0;-1
13.823;330.68;0.036404;10.355;5;0;2;1;-1
13.854;330.79;0.030851;10.59;5;0;2;0;-1
13.911;331.11;0.057725;0.43538;5;0;2;0;-1
13.945;331.72;0.033495;-4.502;5;0;2;0;-1
13.975;331.73;0.033228;-0;5;0;2;0;-1
14.008;331.58;0.033172;-1.5152;5;0;2;0;-1
14.045;331.58;0.035165;10.006;5;0;2;0;-1
14.077;331.53;0.031572;7.1641;5;0;2;0;-1
14.141;331.84;0.063343;0.79352;5;0;2;0;-1
14.177;332.3;0.03705;4.7483;5;0;2;0;-1
14.211;332.33;0.033029;9.1309;5;0;2;0;-1
14.245;332.48;0.037012;11.543;5;0;2;0;-1
14.275;332.82;0.02952;16.601;5;0;2;0;-1
14.298;333.16;0.022672;22.724;5;0;2;0;-1
14.327;333.54;0.026463;18.044;5;0;2;0;-1
14.359;334.14;0.035236;18.544;5;0;2;0;-1
14.385;334.78;0.026034;25.582;5;0;2;0;-1
14.414;335.26;0.028918;25.203;5;0;2;0;-1
14.441;336;0.027204;25.405;5;0;2;0;-1
14.466;336.68;0.02479;34.976;5;0;2;0;-1
14.512;337.31;0.042129;22.669;5;0;2;0;-1
14.653;338.79;0.14073;22.68;5;0;2;0;-1
14.691;341.98;0.038355;32.107;5;0;2;0;-1
14.809;342.85;0.11895;23.875;5;0;2;1;-1
14.843;346.67;0.037228;20.252;5;0;2;0;-1
14.874;347.56;0.031102;21.817;5;0;2;0;-1
14.895;348.19;0.020895;29.469;5;0;2;0;-1
14.921;348.64;0.025948;36.321;5;0;2;0;-1
14.951;349.41;0.026255;29.195;5;0;2;0;-1
15.065;350.36;0.11797;31.104;5;0;2;0;-1
15.207;353.8;0.14145;25.941;5;0;2;1;-1
15.244;358.2;0.034587;33.789;5;0;2;0;-1
15.261;359.1;0.020325;40.805;5;0;2;0;-1
15.287;359.79;0.025299;37.749;5;0;2;0;-1
15.313;360.82;0.025954;30.502;5;0;2;0;-1
15.344;361.8;0.028225;29.384;5;0;2;0;-1
15.381;362.66;0.03998;22.945;5;0;2;0;-1
15.411;363.84;0.026793;27.203;5;0;2;0;-1
15.443;364.45;0.034912;27.715;5;0;2;0;-1
15.481;365.4;0.038643;16.259;5;0;2;1;-1
15.55;366.47;0.06579;10.505;5;0;2;0;-1
15.586;367.54;0.038786;12.635;5;0;2;0;-1
15.609;367.95;0.023263;16.205;5;0;2;0;-1
15.641;368.24;0.031853;8.2844;5;0;2;0;-1
15.661;368.76;0.0201;9.3774;5;0;2;0;-1
15.687;368.92;0.025991;6.7688;5;0;2;0;-1
15.719;369.17;0.031852;1.578;5;0;2;0;-1
15.745;369.38;0.025867;2.9148;5;0;2;0;-1
15.774;369.42;0.029302;0.42885;5;0;2;0;-1
15.797;369.51;0.022682;-4.9861;5;0;2;0;-1
15.823;369.52;0.025988;-4.3518;5;0;2;0;-1
15.849;369.39;0.026046;-1.4474;5;0;2;0;-1
15.875;369.28;0.025997;-0;5;0;2;0;-1
15.906;369.24;0.032691;-0;5;0;2;0;-1
15.93;369.24;0.023926;-0;5;0;2;0;-1
16.094;369.24;0.15734;-0.63892;5;0;2;0;-1
16.248;369.24;0.15576;2.259;5;0;2;0;-1
16.292;369.14;0.04691;-0.26788;5;0;2;0;-1
16.331;369.25;0.038873;-0;5;0;2;0;-1
16.365;369.24;0.035239;-0;5;0;2;0;-1
16.451;369.24;0.082077;-0.1531;5;0;2;0;-1
16.607;369.24;0.1557;0.080707;5;0;2;0;-1
16.642;369.21;0.037865;-0;5;0;2;0;-1
16.675;369.21;0.033199;-0;5;0;2;0;-1
16.725;369.21;0.051703;-0;5;0;2;0;-1
16.884;369.21;0.1571;-0;5;0;2;0;-1
17.04;369.21;0.15606;-0;5;0;2;0;-1
17.08;369.21;0.040189;-0;5;0;2;0;-1
17.133;369.21;0.053082;-0;5;0;2;0;-1
17.292;369.21;0.1562;0.08045;5;0;2;0;-1
17.448;369.21;0.15572;0.080697;5;0;2;0;-1
17.493;369.23;0.047836;-0;5;0;2;0;-1
17.529;369.23;0.037316;-0;5;0;2;0;-1
17.556;369.23;0.026158;-0;5;0;2;0;-1
17.669;369.23;0.11296;-0;5;0;2;0;-1
17.713;369.23;0.040331;0.31157;5;0;2;0;-1
17.758;369.23;0.048534;-0;5;0;2;0;-1
17.784;369.25;0.02544;-0;5;0;2;0;-1
17.897;369.25;0.11288;-0;5;0;2;0;-1
17.93;369.25;0.035339;-0;5;0;2;0;-1
17.988;369.25;0.057401;-0;5;0;2;0;-1
18.145;369.25;0.15615;7.484;5;0;2;0;-1
18.305;369.25;0.15643;18.877;5;0;2;0;-1
18.33;370.42;0.028404;-0;5;0;2;0;-1
18.391;370.95;0.057785;10.873;5;0;2;0;-1
18.426;370.95;0.03508;19.702;5;0;2;0;-1
18.46;371.33;0.037389;36.297;5;0;2;0;-1
18.581;372.07;0.11681;31.736;5;0;2;0;-1
18.618;376.31;0.037587;25.408;5;0;2;0;-1
18.647;377.5;0.032278;17.519;5;0;2;0;-1
18.678;378.32;0.027868;19.84;5;0;2;0;-1
18.718;378.81;0.043605;20.749;5;0;2;0;-1
18.744;379.68;0.025825;16.057;5;0;2;0;-1
18.774;380.21;0.030454;21.869;5;0;2;0;-1
18.801;380.7;0.02338;21.498;5;0;2;0;-1
18.829;381.21;0.030671;15.569;5;0;2;0;-1
18.848;381.87;0.019816;17.122;5;0;2;0;-1
18.874;382.18;0.025956;8.2301;5;0;2;0;-1
18.904;382.63;0.026006;1.4496;5;0;2;0;-1
18.942;382.84;0.040913;-0;5;0;2;0;-1
18.998;382.9;0.053572;-0.23456;5;0;2;0;-1
19.034;382.9;0.038302;0.65616;5;0;2;0;-1
19.056;382.89;0.022787;1.6543;5;0;2;0;-1
19.084;382.91;0.026157;0.48041;5;0;2;0;-1
19.115;382.95;0.032518;-0.77287;5;0;2;0;-1
19.144;382.96;0.026742;-0;5;0;2;0;-1
19.166;382.94;0.025587;-0;5;0;2;0;-1
19.197;382.94;0.026745;-0.46985;5;0;2;0;-1
19.231;382.94;0.035759;-0.70281;5;0;2;0;-1
19.256;382.93;0.026499;-0;5;0;2;0;-1
19.293;382.91;0.035495;0.70804;5;0;2;0;-1
19.317;382.91;0.025545;-0.49192;5;0;2;0;-1
19.343;382.93;0.025942;-0.96878;5;0;2;0;-1
19.374;382.91;0.031546;-1.9917;5;0;2;0;-1
19.395;382.88;0.0204;-4.9278;5;0;2;0;-1
19.421;382.84;0.025888;-5.3393;5;0;2;0;-1
19.462;382.71;0.03797;-6.6189;5;0;2;0;-1
